,Filename,Label,Prediction1,Prediction3
14,images_species/Philonthus tenuicornis/Philonthus tenuicornis_27.jpg,Philonthus tenuicornis,Philonthus addendus,"[('Bisnius cephalotes', 0.08016623), ('Bisnius puella', 0.08365817), ('Philonthus addendus', 0.6812076)]"
15,images_species/Philonthus tenuicornis/Philonthus tenuicornis_28.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Bisnius puella', 0.0052282847), ('Philonthus addendus', 0.23460673), ('Philonthus tenuicornis', 0.7584343)]"
16,images_species/Philonthus tenuicornis/Philonthus tenuicornis_29.jpg,Philonthus tenuicornis,Philonthus atratus,"[('Philonthus punctus', 0.0028162682), ('Philonthus tenuicornis', 0.0057742554), ('Philonthus atratus', 0.9895951)]"
17,images_species/Philonthus tenuicornis/Philonthus tenuicornis_30.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus intermedius', 0.0002741782), ('Philonthus atratus', 0.00073783123), ('Philonthus tenuicornis', 0.9986356)]"
18,images_species/Philonthus tenuicornis/Philonthus tenuicornis_31.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus ebeninus', 0.0005360881), ('Philonthus addendus', 0.00085454143), ('Philonthus tenuicornis', 0.9974842)]"
19,images_species/Philonthus tenuicornis/Philonthus tenuicornis_32.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus succicola', 0.0070503936), ('Philonthus addendus', 0.06744573), ('Philonthus tenuicornis', 0.9144926)]"
20,images_species/Philonthus tenuicornis/Philonthus tenuicornis_33.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus sanguinolentus', 1.9095432e-06), ('Philonthus punctus', 2.5673965e-06), ('Philonthus tenuicornis', 0.9999937)]"
21,images_species/Philonthus tenuicornis/Philonthus tenuicornis_34.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus atratus', 0.000648457), ('Philonthus tenuicornis', 0.0025498278), ('Philonthus succicola', 0.99620384)]"
22,images_species/Philonthus tenuicornis/Philonthus tenuicornis_35.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus punctus', 0.00070726563), ('Philonthus atratus', 0.002142379), ('Philonthus tenuicornis', 0.9964837)]"
23,images_species/Philonthus tenuicornis/Philonthus tenuicornis_36.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus carbonarius', 4.2551605e-06), ('Philonthus addendus', 0.00038924895), ('Philonthus tenuicornis', 0.9995902)]"
24,images_species/Philonthus tenuicornis/Philonthus tenuicornis_37.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus politus', 0.035136428), ('Philonthus addendus', 0.18594101), ('Philonthus succicola', 0.7526024)]"
25,images_species/Philonthus tenuicornis/Philonthus tenuicornis_38.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.0006949908), ('Philonthus succicola', 0.008161258), ('Philonthus tenuicornis', 0.99113816)]"
26,images_species/Philonthus tenuicornis/Philonthus tenuicornis_39.jpg,Philonthus tenuicornis,Philonthus mannerheimi,"[('Euryporus picipes', 0.0010714735), ('Philonthus laminatus', 0.0011967395), ('Philonthus mannerheimi', 0.99453497)]"
27,images_species/Paederidus ruficollis/Paederidus ruficollis_24.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus cognatus', 8.9353325e-06), ('Paederus fuscipes', 3.042944e-05), ('Paederidus ruficollis', 0.99996066)]"
28,images_species/Paederidus ruficollis/Paederidus ruficollis_25.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus cognatus', 9.60413e-08), ('Paederus fuscipes', 1.2940221e-07), ('Paederidus ruficollis', 0.99999976)]"
29,images_species/Paederidus ruficollis/Paederidus ruficollis_26.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 9.958154e-06), ('Philonthus cognatus', 1.3121444e-05), ('Paederidus ruficollis', 0.99997675)]"
30,images_species/Paederidus ruficollis/Paederidus ruficollis_27.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Creophilus maxillosus', 2.4219116e-07), ('Philonthus nitidicollis', 1.9801491e-06), ('Paederidus ruficollis', 0.9999974)]"
31,images_species/Paederidus ruficollis/Paederidus ruficollis_28.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Ocypus picipennis', 7.1337665e-05), ('Philonthus nitidicollis', 0.0010283038), ('Paederidus ruficollis', 0.9987915)]"
32,images_species/Paederidus ruficollis/Paederidus ruficollis_29.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus binotatus', 2.2771624e-06), ('Paederus fuscipes', 5.9253366e-06), ('Paederidus ruficollis', 0.9999838)]"
33,images_species/Paederidus ruficollis/Paederidus ruficollis_30.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 2.7855895e-06), ('Paederus littoralis', 6.958288e-06), ('Paederidus ruficollis', 0.9999894)]"
34,images_species/Paederidus ruficollis/Paederidus ruficollis_31.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium impressum', 9.747067e-07), ('Tetartopeus quadratus', 7.069651e-05), ('Paederidus ruficollis', 0.9999267)]"
35,images_species/Paederidus ruficollis/Paederidus ruficollis_32.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus decorus', 3.140672e-08), ('Paederus fuscipes', 2.4679152e-06), ('Paederidus ruficollis', 0.9999974)]"
36,images_species/Paederidus ruficollis/Paederidus ruficollis_33.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 1.5211464e-06), ('Philonthus corruscus', 1.953636e-06), ('Paederidus ruficollis', 0.99999464)]"
37,images_species/Paederidus ruficollis/Paederidus ruficollis_34.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 2.3479145e-06), ('Paederus fuscipes', 3.7039752e-06), ('Paederidus ruficollis', 0.999992)]"
38,images_species/Paederidus ruficollis/Paederidus ruficollis_35.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 1.4621578e-06), ('Paederus littoralis', 1.9928593e-06), ('Paederidus ruficollis', 0.9999945)]"
39,images_species/Paederidus ruficollis/Paederidus ruficollis_36.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Tetartopeus quadratus', 1.32636305e-05), ('Philonthus atratus', 5.321957e-05), ('Paederidus ruficollis', 0.9999267)]"
40,images_species/Paederidus ruficollis/Paederidus ruficollis_37.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus cognatus', 8.6064756e-07), ('Paederus fuscipes', 1.6905647e-06), ('Paederidus ruficollis', 0.9999974)]"
41,images_species/Paederidus ruficollis/Paederidus ruficollis_38.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium rufipenne', 2.2007484e-07), ('Philonthus corruscus', 3.3517202e-07), ('Paederidus ruficollis', 0.9999989)]"
42,images_species/Paederidus ruficollis/Paederidus ruficollis_39.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 2.0181742e-06), ('Lathrobium rufipenne', 2.7086007e-06), ('Paederidus ruficollis', 0.9999896)]"
43,images_species/Paederidus ruficollis/Paederidus ruficollis_40.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus binotatus', 9.285269e-08), ('Paederus littoralis', 2.3714743e-07), ('Paederidus ruficollis', 0.9999995)]"
44,images_species/Paederidus ruficollis/Paederidus ruficollis_41.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 6.398053e-05), ('Paederus littoralis', 0.00014710632), ('Paederidus ruficollis', 0.9997322)]"
45,images_species/Paederidus ruficollis/Paederidus ruficollis_42.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium impressum', 3.963703e-06), ('Tetartopeus quadratus', 2.2605476e-05), ('Paederidus ruficollis', 0.99996924)]"
46,images_species/Paederidus ruficollis/Paederidus ruficollis_43.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidicollis', 0.00019615196), ('Paederus fuscipes', 0.009285882), ('Paederidus ruficollis', 0.990488)]"
47,images_species/Paederidus ruficollis/Paederidus ruficollis_44.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium impressum', 5.488007e-07), ('Tetartopeus quadratus', 4.394768e-06), ('Paederidus ruficollis', 0.9999949)]"
48,images_species/Paederidus ruficollis/Paederidus ruficollis_45.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 7.3881374e-08), ('Paederus fuscipes', 1.1668684e-07), ('Paederidus ruficollis', 0.99999976)]"
49,images_species/Paederidus ruficollis/Paederidus ruficollis_46.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 3.9978245e-06), ('Philonthus decorus', 1.0306451e-05), ('Paederidus ruficollis', 0.9999827)]"
50,images_species/Paederidus ruficollis/Paederidus ruficollis_47.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 1.7930617e-07), ('Paederus littoralis', 3.1384218e-07), ('Paederidus ruficollis', 0.99999917)]"
51,images_species/Paederidus ruficollis/Paederidus ruficollis_48.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 0.00067779154), ('Philonthus nitidicollis', 0.021369334), ('Paederidus ruficollis', 0.97786236)]"
52,images_species/Paederidus ruficollis/Paederidus ruficollis_49.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 1.5409521e-05), ('Philonthus cognatus', 4.227557e-05), ('Paederidus ruficollis', 0.99993455)]"
53,images_species/Paederidus ruficollis/Paederidus ruficollis_50.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium rufipenne', 0.0001680125), ('Astenus lyonessius', 0.00070657826), ('Paederidus ruficollis', 0.9987562)]"
54,images_species/Paederidus ruficollis/Paederidus ruficollis_51.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus atratus', 2.0092878e-08), ('Paederus fuscipes', 2.7079675e-08), ('Paederidus ruficollis', 1.0)]"
55,images_species/Paederidus ruficollis/Paederidus ruficollis_52.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 2.8261053e-09), ('Paederus fuscipes', 1.495767e-08), ('Paederidus ruficollis', 1.0)]"
56,images_species/Paederidus ruficollis/Paederidus ruficollis_53.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 2.3439817e-10), ('Paederus fuscipes', 1.01403856e-07), ('Paederidus ruficollis', 0.9999999)]"
57,images_species/Paederidus ruficollis/Paederidus ruficollis_54.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidicollis', 3.03133e-06), ('Paederus fuscipes', 0.00015188752), ('Paederidus ruficollis', 0.9998412)]"
58,images_species/Paederidus ruficollis/Paederidus ruficollis_55.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus furcifer', 3.1853393e-05), ('Philonthus binotatus', 4.5516445e-05), ('Paederidus ruficollis', 0.99980706)]"
59,images_species/Paederidus ruficollis/Paederidus ruficollis_56.jpg,Paederidus ruficollis,Philonthus nitidicollis,"[('Ocypus fuscatus', 0.0020212468), ('Paederidus ruficollis', 0.01737463), ('Philonthus nitidicollis', 0.97924495)]"
60,images_species/Paederidus ruficollis/Paederidus ruficollis_57.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus riparius', 0.0017259998), ('Tetartopeus quadratus', 0.0037615695), ('Paederidus ruficollis', 0.99338174)]"
61,images_species/Paederidus ruficollis/Paederidus ruficollis_58.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 3.7210834e-06), ('Philonthus nitidicollis', 0.00022167263), ('Paederidus ruficollis', 0.9997632)]"
62,images_species/Paederidus ruficollis/Paederidus ruficollis_59.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus cognatus', 4.2508783e-09), ('Paederus fuscipes', 6.0861414e-09), ('Paederidus ruficollis', 1.0)]"
63,images_species/Paederidus ruficollis/Paederidus ruficollis_60.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 8.073752e-09), ('Philonthus cognatus', 1.3448877e-07), ('Paederidus ruficollis', 0.9999999)]"
64,images_species/Paederidus ruficollis/Paederidus ruficollis_61.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 9.624007e-05), ('Tetartopeus quadratus', 0.00010862354), ('Paederidus ruficollis', 0.99968743)]"
65,images_species/Paederidus ruficollis/Paederidus ruficollis_62.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Creophilus maxillosus', 0.00047892207), ('Paederus littoralis', 0.00054856663), ('Paederidus ruficollis', 0.9982541)]"
66,images_species/Paederidus ruficollis/Paederidus ruficollis_63.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Ocypus ophthalmicus', 0.00014742895), ('Philonthus nitidicollis', 0.0032962142), ('Paederidus ruficollis', 0.99619293)]"
67,images_species/Paederidus ruficollis/Paederidus ruficollis_64.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 8.679071e-07), ('Paederus littoralis', 1.6046165e-06), ('Paederidus ruficollis', 0.999997)]"
68,images_species/Paederidus ruficollis/Paederidus ruficollis_65.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 5.3908307e-06), ('Lathrobium impressum', 0.00018660423), ('Paederidus ruficollis', 0.9998061)]"
69,images_species/Paederidus ruficollis/Paederidus ruficollis_66.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium impressum', 9.773956e-07), ('Philonthus nitidus', 4.492094e-06), ('Paederidus ruficollis', 0.9999931)]"
70,images_species/Paederidus ruficollis/Paederidus ruficollis_67.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Creophilus maxillosus', 2.0704334e-08), ('Ocypus olens', 2.2652728e-08), ('Paederidus ruficollis', 0.9999999)]"
71,images_species/Paederidus ruficollis/Paederidus ruficollis_68.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Tetartopeus quadratus', 2.3989776e-06), ('Lathrobium impressum', 0.00022399626), ('Paederidus ruficollis', 0.99976915)]"
72,images_species/Paederidus ruficollis/Paederidus ruficollis_69.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Lathrobium impressum', 5.4218315e-08), ('Tetartopeus quadratus', 3.2304579e-06), ('Paederidus ruficollis', 0.99999666)]"
73,images_species/Paederidus ruficollis/Paederidus ruficollis_70.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 6.274954e-09), ('Acylophorus glaberrimus', 1.2555971e-08), ('Paederidus ruficollis', 1.0)]"
74,images_species/Paederidus ruficollis/Paederidus ruficollis_71.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus cognatus', 5.553798e-10), ('Paederus fuscipes', 4.5018442e-09), ('Paederidus ruficollis', 1.0)]"
75,images_species/Paederidus ruficollis/Paederidus ruficollis_72.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 3.7897852e-08), ('Paederus fuscipes', 9.04204e-08), ('Paederidus ruficollis', 0.9999999)]"
76,images_species/Philonthus splendens/Philonthus splendens_17.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus nitidus', 1.2052589e-09), ('Creophilus maxillosus', 3.6625576e-09), ('Philonthus splendens', 1.0)]"
77,images_species/Philonthus splendens/Philonthus splendens_18.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus politus', 1.3173234e-07), ('Philonthus intermedius', 4.0344364e-07), ('Philonthus splendens', 0.9999994)]"
78,images_species/Philonthus splendens/Philonthus splendens_19.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 4.996199e-07), ('Philonthus politus', 9.61842e-07), ('Philonthus splendens', 0.99999845)]"
79,images_species/Philonthus splendens/Philonthus splendens_20.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 2.7983565e-10), ('Philonthus intermedius', 1.1961697e-08), ('Philonthus splendens', 1.0)]"
80,images_species/Philonthus splendens/Philonthus splendens_21.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 8.7476494e-08), ('Philonthus intermedius', 3.7802052e-05), ('Philonthus splendens', 0.9999621)]"
81,images_species/Philonthus splendens/Philonthus splendens_22.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus politus', 0.000112262416), ('Philonthus intermedius', 0.00021183284), ('Philonthus splendens', 0.99967575)]"
82,images_species/Philonthus splendens/Philonthus splendens_23.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus politus', 1.4391313e-05), ('Philonthus intermedius', 0.0003352982), ('Philonthus splendens', 0.9996376)]"
83,images_species/Philonthus splendens/Philonthus splendens_24.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 8.310151e-07), ('Philonthus intermedius', 2.5429825e-05), ('Philonthus splendens', 0.9999734)]"
84,images_species/Philonthus splendens/Philonthus splendens_25.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus ebeninus', 3.8283522e-07), ('Philonthus politus', 9.878344e-07), ('Philonthus splendens', 0.99999845)]"
85,images_species/Philonthus splendens/Philonthus splendens_26.jpg,Philonthus splendens,Philonthus splendens,"[('Ontholestes murinus', 2.9475815e-09), ('Creophilus maxillosus', 2.2456399e-07), ('Philonthus splendens', 0.99999976)]"
86,images_species/Philonthus splendens/Philonthus splendens_27.jpg,Philonthus splendens,Ocypus fuscatus,"[('Philonthus splendens', 0.0071570585), ('Philonthus intermedius', 0.353365), ('Ocypus fuscatus', 0.63946366)]"
87,images_species/Philonthus splendens/Philonthus splendens_28.jpg,Philonthus splendens,Ocypus fuscatus,"[('Philonthus rufipes', 4.9048223e-05), ('Philonthus intermedius', 0.0014456861), ('Ocypus fuscatus', 0.99846196)]"
88,images_species/Philonthus splendens/Philonthus splendens_29.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus splendens', 2.3988838e-07), ('Ocypus fuscatus', 0.00046553923), ('Philonthus intermedius', 0.99953425)]"
89,images_species/Philonthus splendens/Philonthus splendens_30.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus laminatus', 0.007636953), ('Ocypus fuscatus', 0.31803304), ('Philonthus intermedius', 0.67408293)]"
90,images_species/Philonthus splendens/Philonthus splendens_31.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus politus', 7.4977396e-07), ('Philonthus intermedius', 0.00020239633), ('Philonthus splendens', 0.99979657)]"
91,images_species/Philonthus splendens/Philonthus splendens_32.jpg,Philonthus splendens,Philonthus intermedius,"[('Ocypus fuscatus', 1.1211444e-06), ('Philonthus splendens', 2.5710595e-05), ('Philonthus intermedius', 0.9999732)]"
92,images_species/Philonthus splendens/Philonthus splendens_33.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus mannerheimi', 6.753525e-05), ('Ocypus fuscatus', 0.02881192), ('Philonthus intermedius', 0.97108424)]"
93,images_species/Philonthus splendens/Philonthus splendens_34.jpg,Philonthus splendens,Ocypus fuscatus,"[('Philonthus mannerheimi', 7.61975e-08), ('Philonthus intermedius', 0.025229542), ('Ocypus fuscatus', 0.9747703)]"
94,images_species/Philonthus splendens/Philonthus splendens_35.jpg,Philonthus splendens,Philonthus splendens,"[('Ocypus picipennis', 7.896781e-07), ('Philonthus intermedius', 0.00042841767), ('Philonthus splendens', 0.9995701)]"
95,images_species/Philonthus splendens/Philonthus splendens_36.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus tenuicornis', 0.0008601288), ('Ocypus fuscatus', 0.08054473), ('Philonthus intermedius', 0.91775256)]"
96,images_species/Philonthus splendens/Philonthus splendens_37.jpg,Philonthus splendens,Philonthus intermedius,"[('Ocypus fuscatus', 0.0007435623), ('Philonthus splendens', 0.0781024), ('Philonthus intermedius', 0.9205105)]"
97,images_species/Philonthus splendens/Philonthus splendens_38.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus politus', 0.032024123), ('Philonthus succicola', 0.2156418), ('Philonthus splendens', 0.7520583)]"
98,images_species/Philonthus splendens/Philonthus splendens_39.jpg,Philonthus splendens,Philonthus nitidus,"[('Ocypus picipennis', 0.04616783), ('Platydracus latebricola', 0.12888509), ('Philonthus nitidus', 0.79663545)]"
99,images_species/Philonthus splendens/Philonthus splendens_40.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus splendens', 7.1340496e-06), ('Ocypus fuscatus', 0.020530788), ('Philonthus intermedius', 0.9794621)]"
100,images_species/Philonthus splendens/Philonthus splendens_41.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus splendens', 1.0847889e-06), ('Ocypus fuscatus', 0.016134817), ('Philonthus intermedius', 0.98386383)]"
101,images_species/Philonthus splendens/Philonthus splendens_42.jpg,Philonthus splendens,Philonthus intermedius,"[('Bisnius cephalotes', 1.042425e-06), ('Ocypus fuscatus', 0.0380446), ('Philonthus intermedius', 0.9619522)]"
102,images_species/Philonthus splendens/Philonthus splendens_43.jpg,Philonthus splendens,Philonthus intermedius,"[('Creophilus maxillosus', 0.0017547341), ('Ocypus fuscatus', 0.0029835429), ('Philonthus intermedius', 0.9916088)]"
103,images_species/Philonthus splendens/Philonthus splendens_44.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus splendens', 2.0335088e-07), ('Ocypus fuscatus', 0.47519132), ('Philonthus intermedius', 0.5248084)]"
104,images_species/Philonthus splendens/Philonthus splendens_45.jpg,Philonthus splendens,Ocypus fuscatus,"[('Ocypus picipennis', 0.0012469803), ('Philonthus intermedius', 0.049419336), ('Ocypus fuscatus', 0.94722027)]"
105,images_species/Philonthus splendens/Philonthus splendens_46.jpg,Philonthus splendens,Philonthus splendens,"[('Quedius cinctus', 1.1396303e-06), ('Philonthus intermedius', 0.0034696227), ('Philonthus splendens', 0.99652916)]"
106,images_species/Philonthus splendens/Philonthus splendens_47.jpg,Philonthus splendens,Ocypus fuscatus,"[('Philonthus mannerheimi', 2.5473613e-08), ('Philonthus intermedius', 0.007062949), ('Ocypus fuscatus', 0.992937)]"
107,images_species/Philonthus splendens/Philonthus splendens_48.jpg,Philonthus splendens,Philonthus intermedius,"[('Ocypus fuscatus', 0.0001632675), ('Philonthus splendens', 0.00813478), ('Philonthus intermedius', 0.991617)]"
108,images_species/Philonthus splendens/Philonthus splendens_49.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus splendens', 4.8168084e-07), ('Ocypus fuscatus', 0.015538209), ('Philonthus intermedius', 0.984461)]"
109,images_species/Philonthus splendens/Philonthus splendens_50.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus splendens', 1.748604e-06), ('Ocypus fuscatus', 0.0019319239), ('Philonthus intermedius', 0.998066)]"
110,images_species/Philonthus splendens/Philonthus splendens_51.jpg,Philonthus splendens,Ocypus fuscatus,"[('Philonthus rufipes', 9.9587385e-05), ('Philonthus intermedius', 0.0005993506), ('Ocypus fuscatus', 0.99930084)]"
111,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_14.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Medon apicalis', 0.0016559841), ('Pseudomedon obsoletus', 0.21712163), ('Pseudomedon obscurellus', 0.7773141)]"
112,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_15.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Sunius melanocephalus', 1.8651886e-06), ('Pseudomedon obsoletus', 0.0003707754), ('Pseudomedon obscurellus', 0.99962604)]"
113,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_16.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Medon apicalis', 0.00089577003), ('Pseudomedon obsoletus', 0.0019819983), ('Pseudomedon obscurellus', 0.99496514)]"
114,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_17.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Pseudomedon obsoletus', 0.021714898), ('Medon apicalis', 0.21632932), ('Pseudomedon obscurellus', 0.7616187)]"
115,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_18.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Medon apicalis', 9.505273e-06), ('Pseudomedon obsoletus', 7.673575e-05), ('Pseudomedon obscurellus', 0.99990904)]"
