,Filename,Label,Prediction1,Prediction3
17,images_species/Philonthus tenuicornis/Philonthus tenuicornis_30.jpg,Philonthus tenuicornis,Bisnius sordidus,"[('Remus sericeus', 0.033388026), ('Philonthus rufipes', 0.037000626), ('Bisnius sordidus', 0.9275987)]"
18,images_species/Philonthus tenuicornis/Philonthus tenuicornis_31.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus politus', 0.00010839676), ('Philonthus addendus', 0.00528994), ('Philonthus tenuicornis', 0.99454725)]"
19,images_species/Philonthus tenuicornis/Philonthus tenuicornis_32.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus politus', 0.015315737), ('Philonthus addendus', 0.3544199), ('Philonthus tenuicornis', 0.62495655)]"
20,images_species/Philonthus tenuicornis/Philonthus tenuicornis_33.jpg,Philonthus tenuicornis,Remus sericeus,"[('Philonthus succicola', 0.0022428003), ('Cafius xantholoma', 0.0067024087), ('Remus sericeus', 0.9893519)]"
21,images_species/Philonthus tenuicornis/Philonthus tenuicornis_34.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus politus', 0.087551065), ('Philonthus tenuicornis', 0.13144375), ('Philonthus succicola', 0.7638179)]"
22,images_species/Philonthus tenuicornis/Philonthus tenuicornis_35.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.0014276352), ('Philonthus quisquiliarius', 0.012369261), ('Philonthus tenuicornis', 0.98569053)]"
23,images_species/Philonthus tenuicornis/Philonthus tenuicornis_36.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus carbonarius', 0.0015909324), ('Philonthus politus', 0.002410661), ('Philonthus tenuicornis', 0.994773)]"
24,images_species/Philonthus tenuicornis/Philonthus tenuicornis_37.jpg,Philonthus tenuicornis,Gyrohypnus punctulatus,"[('Philonthus punctus', 0.15585609), ('Cafius xantholoma', 0.33304802), ('Gyrohypnus punctulatus', 0.49631965)]"
25,images_species/Philonthus tenuicornis/Philonthus tenuicornis_38.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus politus', 0.0001068002), ('Philonthus succicola', 0.008895563), ('Philonthus tenuicornis', 0.9908975)]"
26,images_species/Philonthus tenuicornis/Philonthus tenuicornis_39.jpg,Philonthus tenuicornis,Philonthus punctus,"[('Remus sericeus', 0.03683336), ('Philonthus carbonarius', 0.12716703), ('Philonthus punctus', 0.7477337)]"
27,images_species/Paederidus ruficollis/Paederidus ruficollis_24.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 7.621411e-12), ('Philonthus corruscus', 4.285955e-11), ('Paederidus ruficollis', 1.0)]"
28,images_species/Paederidus ruficollis/Paederidus ruficollis_25.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 3.7040306e-15), ('Philonthus nitidus', 1.1106361e-11), ('Paederidus ruficollis', 1.0)]"
29,images_species/Paederidus ruficollis/Paederidus ruficollis_26.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus carbonarius', 1.0474936e-11), ('Philonthus quisquiliarius', 2.306567e-11), ('Paederidus ruficollis', 1.0)]"
30,images_species/Paederidus ruficollis/Paederidus ruficollis_27.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Tetartopeus quadratus', 1.0608688e-18), ('Philonthus rubripennis', 2.807565e-16), ('Paederidus ruficollis', 1.0)]"
31,images_species/Paederidus ruficollis/Paederidus ruficollis_28.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 2.0979735e-20), ('Paederus littoralis', 6.7354474e-20), ('Paederidus ruficollis', 1.0)]"
32,images_species/Paederidus ruficollis/Paederidus ruficollis_29.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 2.5449915e-16), ('Philonthus quisquiliarius', 7.331869e-13), ('Paederidus ruficollis', 1.0)]"
33,images_species/Paederidus ruficollis/Paederidus ruficollis_30.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 2.8868212e-11), ('Paederus littoralis', 1.28920306e-08), ('Paederidus ruficollis', 1.0)]"
34,images_species/Paederidus ruficollis/Paederidus ruficollis_31.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 3.0099016e-12), ('Philonthus rubripennis', 2.3573876e-10), ('Paederidus ruficollis', 1.0)]"
35,images_species/Paederidus ruficollis/Paederidus ruficollis_32.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 6.2828984e-19), ('Philonthus nitidus', 7.8743893e-19), ('Paederidus ruficollis', 1.0)]"
36,images_species/Paederidus ruficollis/Paederidus ruficollis_33.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Rugilus orbiculatus', 3.0454275e-10), ('Philonthus nitidus', 1.1014273e-06), ('Paederidus ruficollis', 0.9999989)]"
37,images_species/Paederidus ruficollis/Paederidus ruficollis_34.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 4.145479e-18), ('Paederus littoralis', 1.5751897e-16), ('Paederidus ruficollis', 1.0)]"
38,images_species/Paederidus ruficollis/Paederidus ruficollis_35.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus carbonarius', 2.7145257e-11), ('Tetartopeus quadratus', 1.3390054e-08), ('Paederidus ruficollis', 1.0)]"
39,images_species/Paederidus ruficollis/Paederidus ruficollis_36.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus carbonarius', 3.2153785e-12), ('Tetartopeus quadratus', 2.223533e-06), ('Paederidus ruficollis', 0.99999774)]"
40,images_species/Paederidus ruficollis/Paederidus ruficollis_37.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 1.529576e-17), ('Philonthus quisquiliarius', 7.443913e-15), ('Paederidus ruficollis', 1.0)]"
41,images_species/Paederidus ruficollis/Paederidus ruficollis_38.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 6.469534e-14), ('Philonthus rubripennis', 6.290358e-11), ('Paederidus ruficollis', 1.0)]"
42,images_species/Paederidus ruficollis/Paederidus ruficollis_39.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 4.445553e-09), ('Paederus littoralis', 2.2635462e-07), ('Paederidus ruficollis', 0.99999976)]"
43,images_species/Paederidus ruficollis/Paederidus ruficollis_40.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 1.3011569e-12), ('Philonthus rubripennis', 4.771364e-10), ('Paederidus ruficollis', 1.0)]"
44,images_species/Paederidus ruficollis/Paederidus ruficollis_41.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 2.8826653e-07), ('Paederus littoralis', 4.2796867e-07), ('Paederidus ruficollis', 0.9999993)]"
45,images_species/Paederidus ruficollis/Paederidus ruficollis_42.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 1.490505e-13), ('Philonthus rubripennis', 6.3151706e-06), ('Paederidus ruficollis', 0.9999937)]"
46,images_species/Paederidus ruficollis/Paederidus ruficollis_43.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 9.0866005e-18), ('Tetartopeus quadratus', 4.404354e-15), ('Paederidus ruficollis', 1.0)]"
47,images_species/Paederidus ruficollis/Paederidus ruficollis_44.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus riparius', 3.2217082e-20), ('Philonthus rubripennis', 1.3842401e-19), ('Paederidus ruficollis', 1.0)]"
48,images_species/Paederidus ruficollis/Paederidus ruficollis_45.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Tetartopeus quadratus', 2.5527091e-18), ('Philonthus quisquiliarius', 1.1037193e-16), ('Paederidus ruficollis', 1.0)]"
49,images_species/Paederidus ruficollis/Paederidus ruficollis_46.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Tetartopeus quadratus', 4.3145093e-07), ('Paederus littoralis', 0.05492838), ('Paederidus ruficollis', 0.9450712)]"
50,images_species/Paederidus ruficollis/Paederidus ruficollis_47.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 2.8270663e-12), ('Philonthus nitidus', 3.953846e-12), ('Paederidus ruficollis', 1.0)]"
51,images_species/Paederidus ruficollis/Paederidus ruficollis_48.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 2.8710894e-22), ('Tetartopeus quadratus', 3.9192742e-21), ('Paederidus ruficollis', 1.0)]"
52,images_species/Paederidus ruficollis/Paederidus ruficollis_49.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 5.7983456e-08), ('Philonthus rubripennis', 0.00034250497), ('Paederidus ruficollis', 0.9996575)]"
53,images_species/Paederidus ruficollis/Paederidus ruficollis_50.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 3.967366e-13), ('Philonthus rubripennis', 3.8664124e-12), ('Paederidus ruficollis', 1.0)]"
54,images_species/Paederidus ruficollis/Paederidus ruficollis_51.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 3.2360904e-15), ('Philonthus rubripennis', 6.5660086e-12), ('Paederidus ruficollis', 1.0)]"
55,images_species/Paederidus ruficollis/Paederidus ruficollis_52.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 1.1038816e-12), ('Philonthus nitidus', 3.3777585e-08), ('Paederidus ruficollis', 1.0)]"
56,images_species/Paederidus ruficollis/Paederidus ruficollis_53.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 1.7925112e-16), ('Philonthus quisquiliarius', 7.179472e-15), ('Paederidus ruficollis', 1.0)]"
57,images_species/Paederidus ruficollis/Paederidus ruficollis_54.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Tetartopeus quadratus', 1.4269948e-17), ('Philonthus quisquiliarius', 1.0833698e-11), ('Paederidus ruficollis', 1.0)]"
58,images_species/Paederidus ruficollis/Paederidus ruficollis_55.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 1.0251753e-16), ('Paederus littoralis', 1.172627e-11), ('Paederidus ruficollis', 1.0)]"
59,images_species/Paederidus ruficollis/Paederidus ruficollis_56.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 1.1727678e-15), ('Tetartopeus quadratus', 2.4973694e-14), ('Paederidus ruficollis', 1.0)]"
60,images_species/Paederidus ruficollis/Paederidus ruficollis_57.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 6.933651e-14), ('Philonthus rubripennis', 5.7922027e-13), ('Paederidus ruficollis', 1.0)]"
61,images_species/Paederidus ruficollis/Paederidus ruficollis_58.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 2.5156266e-18), ('Tetartopeus quadratus', 2.9689013e-15), ('Paederidus ruficollis', 1.0)]"
62,images_species/Paederidus ruficollis/Paederidus ruficollis_59.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 1.5721981e-11), ('Philonthus rubripennis', 2.3902425e-08), ('Paederidus ruficollis', 1.0)]"
63,images_species/Paederidus ruficollis/Paederidus ruficollis_60.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus cognatus', 3.466581e-13), ('Tetartopeus quadratus', 3.1677345e-12), ('Paederidus ruficollis', 1.0)]"
64,images_species/Paederidus ruficollis/Paederidus ruficollis_61.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 1.1838148e-17), ('Philonthus rubripennis', 2.8872998e-15), ('Paederidus ruficollis', 1.0)]"
65,images_species/Paederidus ruficollis/Paederidus ruficollis_62.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 2.474541e-12), ('Philonthus nitidus', 0.000120291224), ('Paederidus ruficollis', 0.9998797)]"
66,images_species/Paederidus ruficollis/Paederidus ruficollis_63.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 6.963454e-19), ('Philonthus quisquiliarius', 1.8414972e-18), ('Paederidus ruficollis', 1.0)]"
67,images_species/Paederidus ruficollis/Paederidus ruficollis_64.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus rubripennis', 2.506264e-14), ('Paederus fuscipes', 1.6245627e-12), ('Paederidus ruficollis', 1.0)]"
68,images_species/Paederidus ruficollis/Paederidus ruficollis_65.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 2.6022903e-12), ('Philonthus rubripennis', 2.2459784e-11), ('Paederidus ruficollis', 1.0)]"
69,images_species/Paederidus ruficollis/Paederidus ruficollis_66.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 3.6957877e-15), ('Philonthus rubripennis', 3.844276e-13), ('Paederidus ruficollis', 1.0)]"
70,images_species/Paederidus ruficollis/Paederidus ruficollis_67.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus quisquiliarius', 4.966824e-20), ('Paederus littoralis', 5.621822e-19), ('Paederidus ruficollis', 1.0)]"
71,images_species/Paederidus ruficollis/Paederidus ruficollis_68.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 8.131541e-12), ('Philonthus rubripennis', 4.1267204e-10), ('Paederidus ruficollis', 1.0)]"
72,images_species/Paederidus ruficollis/Paederidus ruficollis_69.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 3.71916e-18), ('Philonthus rubripennis', 1.7995427e-14), ('Paederidus ruficollis', 1.0)]"
73,images_species/Paederidus ruficollis/Paederidus ruficollis_70.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 2.7142151e-11), ('Philonthus quisquiliarius', 3.9672052e-10), ('Paederidus ruficollis', 1.0)]"
74,images_species/Paederidus ruficollis/Paederidus ruficollis_71.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Tetartopeus quadratus', 4.8514763e-18), ('Philonthus nitidus', 1.7434355e-17), ('Paederidus ruficollis', 1.0)]"
75,images_species/Paederidus ruficollis/Paederidus ruficollis_72.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 5.110533e-19), ('Philonthus rubripennis', 1.8245416e-17), ('Paederidus ruficollis', 1.0)]"
76,images_species/Philonthus splendens/Philonthus splendens_17.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus nitidus', 4.4529823e-08), ('Philonthus politus', 1.6471608e-06), ('Philonthus splendens', 0.99999833)]"
77,images_species/Philonthus splendens/Philonthus splendens_18.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus addendus', 0.001145187), ('Philonthus politus', 0.10557214), ('Philonthus splendens', 0.89305526)]"
78,images_species/Philonthus splendens/Philonthus splendens_19.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus nitidus', 8.148746e-05), ('Philonthus politus', 0.105668195), ('Philonthus splendens', 0.89422935)]"
79,images_species/Philonthus splendens/Philonthus splendens_20.jpg,Philonthus splendens,Philonthus politus,"[('Creophilus maxillosus', 0.00060247857), ('Philonthus splendens', 0.041310243), ('Philonthus politus', 0.95749635)]"
80,images_species/Philonthus splendens/Philonthus splendens_21.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 0.005290297), ('Philonthus politus', 0.3691339), ('Philonthus splendens', 0.62191063)]"
81,images_species/Philonthus splendens/Philonthus splendens_22.jpg,Philonthus splendens,Philonthus politus,"[('Philonthus splendens', 0.00088808243), ('Philonthus nitidus', 0.0025538031), ('Philonthus politus', 0.99651694)]"
82,images_species/Philonthus splendens/Philonthus splendens_23.jpg,Philonthus splendens,Philonthus politus,"[('Philonthus intermedius', 0.05274192), ('Philonthus tenuicornis', 0.14549962), ('Philonthus politus', 0.74669456)]"
83,images_species/Philonthus splendens/Philonthus splendens_24.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus addendus', 0.119236864), ('Philonthus politus', 0.12683211), ('Philonthus splendens', 0.65370595)]"
84,images_species/Philonthus splendens/Philonthus splendens_25.jpg,Philonthus splendens,Philonthus politus,"[('Philonthus addendus', 8.555686e-05), ('Philonthus splendens', 0.071776), ('Philonthus politus', 0.92813194)]"
85,images_species/Philonthus splendens/Philonthus splendens_26.jpg,Philonthus splendens,Philonthus politus,"[('Philonthus splendens', 0.061802704), ('Philonthus succicola', 0.14535505), ('Philonthus politus', 0.74786735)]"
86,images_species/Philonthus splendens/Philonthus splendens_27.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus succicola', 4.5707517e-07), ('Philonthus intermedius', 0.13919961), ('Philonthus splendens', 0.8607997)]"
87,images_species/Philonthus splendens/Philonthus splendens_28.jpg,Philonthus splendens,Ocypus fuscatus,"[('Philonthus tenuicornis', 0.0018636367), ('Philonthus laminatus', 0.0021362137), ('Ocypus fuscatus', 0.99422544)]"
88,images_species/Philonthus splendens/Philonthus splendens_29.jpg,Philonthus splendens,Philonthus tenuicornis,"[('Philonthus atratus', 0.00012162686), ('Philonthus rufipes', 0.45796102), ('Philonthus tenuicornis', 0.5418583)]"
89,images_species/Philonthus splendens/Philonthus splendens_30.jpg,Philonthus splendens,Philonthus tenuicornis,"[('Philonthus intermedius', 0.00604238), ('Philonthus laminatus', 0.020010749), ('Philonthus tenuicornis', 0.9728689)]"
90,images_species/Philonthus splendens/Philonthus splendens_31.jpg,Philonthus splendens,Philonthus nitidus,"[('Philonthus atratus', 0.043648977), ('Philonthus intermedius', 0.06689477), ('Philonthus nitidus', 0.8871355)]"
91,images_species/Philonthus splendens/Philonthus splendens_32.jpg,Philonthus splendens,Philonthus tenuicornis,"[('Philonthus succicola', 0.0042100074), ('Philonthus splendens', 0.3382349), ('Philonthus tenuicornis', 0.65629166)]"
92,images_species/Philonthus splendens/Philonthus splendens_33.jpg,Philonthus splendens,Philonthus splendens,"[('Ocypus nitens', 1.7137942e-05), ('Philonthus tenuicornis', 0.0022443193), ('Philonthus splendens', 0.9977336)]"
93,images_species/Philonthus splendens/Philonthus splendens_34.jpg,Philonthus splendens,Philonthus rufipes,"[('Philonthus laminatus', 7.5542535e-05), ('Quedius cinctus', 0.00014564539), ('Philonthus rufipes', 0.9997173)]"
94,images_species/Philonthus splendens/Philonthus splendens_35.jpg,Philonthus splendens,Philonthus splendens,"[('Bisnius puella', 4.275201e-05), ('Philonthus politus', 0.00010133564), ('Philonthus splendens', 0.9998499)]"
95,images_species/Philonthus splendens/Philonthus splendens_36.jpg,Philonthus splendens,Philonthus tenuicornis,"[('Philonthus punctus', 0.00016993341), ('Philonthus succicola', 0.020813232), ('Philonthus tenuicornis', 0.97891974)]"
96,images_species/Philonthus splendens/Philonthus splendens_37.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 0.00018758466), ('Ocypus fuscatus', 0.00073414145), ('Philonthus splendens', 0.9989586)]"
97,images_species/Philonthus splendens/Philonthus splendens_38.jpg,Philonthus splendens,Philonthus politus,"[('Quedius mesomelinus', 0.07357668), ('Philonthus intermedius', 0.2298308), ('Philonthus politus', 0.5708322)]"
98,images_species/Philonthus splendens/Philonthus splendens_39.jpg,Philonthus splendens,Philonthus nitidus,"[('Quedius cinctus', 0.0069602844), ('Megalinus glabratus', 0.040068958), ('Philonthus nitidus', 0.9525284)]"
99,images_species/Philonthus splendens/Philonthus splendens_40.jpg,Philonthus splendens,Philonthus politus,"[('Ocypus fuscatus', 0.06585882), ('Philonthus tenuicornis', 0.24236158), ('Philonthus politus', 0.5036511)]"
100,images_species/Philonthus splendens/Philonthus splendens_41.jpg,Philonthus splendens,Philonthus tenuicornis,"[('Philonthus succicola', 0.00018842793), ('Bisnius puella', 0.109041825), ('Philonthus tenuicornis', 0.8905954)]"
101,images_species/Philonthus splendens/Philonthus splendens_42.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus tenuicornis', 8.479202e-07), ('Philonthus atratus', 2.1255971e-06), ('Philonthus splendens', 0.999997)]"
102,images_species/Philonthus splendens/Philonthus splendens_43.jpg,Philonthus splendens,Ocypus fuscatus,"[('Philonthus nitidus', 0.009634648), ('Quedius molochinus', 0.050931476), ('Ocypus fuscatus', 0.9330468)]"
103,images_species/Philonthus splendens/Philonthus splendens_44.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 0.00088323845), ('Philonthus tenuicornis', 0.020929853), ('Philonthus splendens', 0.97781026)]"
104,images_species/Philonthus splendens/Philonthus splendens_45.jpg,Philonthus splendens,Philonthus splendens,"[('Ocypus picipennis', 1.0844626e-05), ('Philonthus tenuicornis', 5.1268442e-05), ('Philonthus splendens', 0.99993706)]"
105,images_species/Philonthus splendens/Philonthus splendens_46.jpg,Philonthus splendens,Philonthus politus,"[('Ocypus fuscatus', 0.0014557207), ('Ocypus picipennis', 0.0029537908), ('Philonthus politus', 0.9946538)]"
106,images_species/Philonthus splendens/Philonthus splendens_47.jpg,Philonthus splendens,Philonthus politus,"[('Gyrohypnus punctulatus', 0.12526797), ('Philonthus tenuicornis', 0.363178), ('Philonthus politus', 0.4013456)]"
107,images_species/Philonthus splendens/Philonthus splendens_48.jpg,Philonthus splendens,Philonthus intermedius,"[('Philonthus tenuicornis', 0.014861902), ('Philonthus atratus', 0.041762408), ('Philonthus intermedius', 0.9237977)]"
108,images_species/Philonthus splendens/Philonthus splendens_49.jpg,Philonthus splendens,Philonthus politus,"[('Gyrohypnus punctulatus', 0.00046210972), ('Philonthus intermedius', 0.0011074618), ('Philonthus politus', 0.99811953)]"
109,images_species/Philonthus splendens/Philonthus splendens_50.jpg,Philonthus splendens,Philonthus tenuicornis,"[('Philonthus atratus', 0.17464903), ('Philonthus succicola', 0.27561176), ('Philonthus tenuicornis', 0.539947)]"
110,images_species/Philonthus splendens/Philonthus splendens_51.jpg,Philonthus splendens,Philonthus tenuicornis,"[('Philonthus rufipes', 0.06786138), ('Philonthus succicola', 0.23436984), ('Philonthus tenuicornis', 0.69756705)]"
111,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_14.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Medon brunneus', 1.0958111e-05), ('Pseudomedon obsoletus', 4.0376526e-05), ('Pseudomedon obscurellus', 0.9999484)]"
112,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_15.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Rugilus orbiculatus', 5.3009545e-11), ('Pseudomedon obsoletus', 2.8207163e-08), ('Pseudomedon obscurellus', 1.0)]"
113,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_16.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Lithocharis ochracea', 4.6398193e-07), ('Pseudomedon obsoletus', 0.001131984), ('Pseudomedon obscurellus', 0.9988673)]"
114,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_17.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Medon apicalis', 2.1639883e-07), ('Pseudomedon obsoletus', 0.0009576065), ('Pseudomedon obscurellus', 0.9990421)]"
115,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_18.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Sunius melanocephalus', 6.449121e-12), ('Pseudomedon obsoletus', 7.2098635e-07), ('Pseudomedon obscurellus', 0.9999993)]"
116,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_19.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Pseudomedon obsoletus', 9.027894e-06), ('Lithocharis ochracea', 1.4428294e-05), ('Pseudomedon obscurellus', 0.9999666)]"
