,Filename,Label,Prediction1,Prediction3
10,images_species/Philonthus tenuicornis/Philonthus tenuicornis_23.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Velleius dilatatus', 7.3932215e-06), ('Philonthus splendens', 4.1487503e-05), ('Philonthus tenuicornis', 0.9999505)]"
11,images_species/Philonthus tenuicornis/Philonthus tenuicornis_24.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus splendens', 0.30015662), ('Philonthus addendus', 0.33443657), ('Philonthus tenuicornis', 0.36268488)]"
12,images_species/Philonthus tenuicornis/Philonthus tenuicornis_25.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus decorus', 3.049204e-05), ('Philonthus addendus', 0.00015710296), ('Philonthus tenuicornis', 0.99979275)]"
13,images_species/Philonthus tenuicornis/Philonthus tenuicornis_26.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus addendus', 0.0034917304), ('Philonthus tenuicornis', 0.0636702), ('Philonthus succicola', 0.93239)]"
14,images_species/Philonthus tenuicornis/Philonthus tenuicornis_27.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus addendus', 0.019649444), ('Philonthus tenuicornis', 0.24876693), ('Philonthus succicola', 0.7245944)]"
15,images_species/Philonthus tenuicornis/Philonthus tenuicornis_28.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.041907787), ('Philonthus succicola', 0.05340351), ('Philonthus tenuicornis', 0.89651686)]"
16,images_species/Philonthus tenuicornis/Philonthus tenuicornis_29.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus splendens', 0.0015462163), ('Philonthus succicola', 0.0035882033), ('Philonthus tenuicornis', 0.99485815)]"
17,images_species/Philonthus tenuicornis/Philonthus tenuicornis_30.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus splendens', 3.5211727e-08), ('Philonthus succicola', 3.1305854e-07), ('Philonthus tenuicornis', 0.99999964)]"
18,images_species/Philonthus tenuicornis/Philonthus tenuicornis_31.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Velleius dilatatus', 0.0003322076), ('Philonthus succicola', 0.006918129), ('Philonthus tenuicornis', 0.992481)]"
19,images_species/Philonthus tenuicornis/Philonthus tenuicornis_32.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 2.2603335e-06), ('Philonthus succicola', 6.464281e-06), ('Philonthus tenuicornis', 0.99999046)]"
20,images_species/Philonthus tenuicornis/Philonthus tenuicornis_33.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Euryporus picipes', 4.8804356e-09), ('Philonthus splendens', 4.0726616e-07), ('Philonthus tenuicornis', 0.99999964)]"
21,images_species/Philonthus tenuicornis/Philonthus tenuicornis_34.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus tenuicornis', 0.00017878681), ('Philonthus addendus', 0.00069626095), ('Philonthus succicola', 0.9990133)]"
22,images_species/Philonthus tenuicornis/Philonthus tenuicornis_35.jpg,Philonthus tenuicornis,Philonthus splendens,"[('Velleius dilatatus', 0.0038140267), ('Philonthus tenuicornis', 0.13024169), ('Philonthus splendens', 0.864495)]"
23,images_species/Philonthus tenuicornis/Philonthus tenuicornis_36.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 0.00090204214), ('Philonthus succicola', 0.0068451487), ('Philonthus tenuicornis', 0.991512)]"
24,images_species/Philonthus tenuicornis/Philonthus tenuicornis_37.jpg,Philonthus tenuicornis,Philonthus succicola,"[('Philonthus politus', 0.0021243298), ('Philonthus tenuicornis', 0.045475524), ('Philonthus succicola', 0.95072126)]"
25,images_species/Philonthus tenuicornis/Philonthus tenuicornis_38.jpg,Philonthus tenuicornis,Philonthus tenuicornis,"[('Philonthus addendus', 6.1236374e-06), ('Philonthus succicola', 0.3297967), ('Philonthus tenuicornis', 0.67019045)]"
26,images_species/Philonthus tenuicornis/Philonthus tenuicornis_39.jpg,Philonthus tenuicornis,Velleius dilatatus,"[('Philonthus cognatus', 0.14348137), ('Philonthus mannerheimi', 0.29821894), ('Velleius dilatatus', 0.42812023)]"
27,images_species/Paederidus ruficollis/Paederidus ruficollis_24.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 2.0211126e-05), ('Philonthus cognatus', 4.6873403e-05), ('Paederidus ruficollis', 0.99991643)]"
28,images_species/Paederidus ruficollis/Paederidus ruficollis_25.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 3.2390886e-05), ('Philonthus corruscus', 0.00017752287), ('Paederidus ruficollis', 0.9997718)]"
29,images_species/Paederidus ruficollis/Paederidus ruficollis_26.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus cognatus', 1.724653e-06), ('Paederus fuscipes', 5.5962914e-06), ('Paederidus ruficollis', 0.9999907)]"
30,images_species/Paederidus ruficollis/Paederidus ruficollis_27.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 3.476747e-08), ('Philonthus binotatus', 5.274648e-08), ('Paederidus ruficollis', 0.9999999)]"
31,images_species/Paederidus ruficollis/Paederidus ruficollis_28.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 4.9295827e-06), ('Philonthus nitidus', 1.9252539e-05), ('Paederidus ruficollis', 0.9999596)]"
32,images_species/Paederidus ruficollis/Paederidus ruficollis_29.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 1.3567141e-07), ('Philonthus corruscus', 1.705628e-07), ('Paederidus ruficollis', 0.9999994)]"
33,images_species/Paederidus ruficollis/Paederidus ruficollis_30.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 1.089995e-06), ('Philonthus binotatus', 2.7310382e-06), ('Paederidus ruficollis', 0.9999927)]"
34,images_species/Paederidus ruficollis/Paederidus ruficollis_31.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 2.5856534e-06), ('Philonthus nitidus', 9.417102e-06), ('Paederidus ruficollis', 0.9999844)]"
35,images_species/Paederidus ruficollis/Paederidus ruficollis_32.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidicollis', 1.98335e-07), ('Paederus fuscipes', 7.760851e-07), ('Paederidus ruficollis', 0.99999845)]"
36,images_species/Paederidus ruficollis/Paederidus ruficollis_33.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 5.184609e-06), ('Paederus littoralis', 8.627244e-06), ('Paederidus ruficollis', 0.9999819)]"
37,images_species/Paederidus ruficollis/Paederidus ruficollis_34.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus punctus', 3.5505767e-07), ('Paederus littoralis', 4.3289603e-07), ('Paederidus ruficollis', 0.999998)]"
38,images_species/Paederidus ruficollis/Paederidus ruficollis_35.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nigrita', 6.7479796e-06), ('Paederus littoralis', 2.028128e-05), ('Paederidus ruficollis', 0.9999635)]"
39,images_species/Paederidus ruficollis/Paederidus ruficollis_36.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus punctus', 0.00010479428), ('Paederus fuscipes', 0.00011388814), ('Paederidus ruficollis', 0.999506)]"
40,images_species/Paederidus ruficollis/Paederidus ruficollis_37.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus binotatus', 2.9952702e-07), ('Philonthus corruscus', 3.3326182e-07), ('Paederidus ruficollis', 0.9999988)]"
41,images_species/Paederidus ruficollis/Paederidus ruficollis_38.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 3.9423432e-07), ('Philonthus corruscus', 5.4290933e-07), ('Paederidus ruficollis', 0.99999845)]"
42,images_species/Paederidus ruficollis/Paederidus ruficollis_39.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 8.106609e-06), ('Gauropterus fulgidus', 1.8043902e-05), ('Paederidus ruficollis', 0.9999685)]"
43,images_species/Paederidus ruficollis/Paederidus ruficollis_40.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 2.46688e-05), ('Philonthus corruscus', 6.8240566e-05), ('Paederidus ruficollis', 0.9998758)]"
44,images_species/Paederidus ruficollis/Paederidus ruficollis_41.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 6.490325e-06), ('Philonthus nitidus', 8.360345e-06), ('Paederidus ruficollis', 0.99997723)]"
45,images_species/Paederidus ruficollis/Paederidus ruficollis_42.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 1.3896312e-05), ('Philonthus nitidus', 3.0061727e-05), ('Paederidus ruficollis', 0.99994516)]"
46,images_species/Paederidus ruficollis/Paederidus ruficollis_43.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidicollis', 6.9569137e-06), ('Paederus fuscipes', 2.3779905e-05), ('Paederidus ruficollis', 0.9999654)]"
47,images_species/Paederidus ruficollis/Paederidus ruficollis_44.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 3.9008472e-07), ('Paederus riparius', 3.0417011e-06), ('Paederidus ruficollis', 0.9999951)]"
48,images_species/Paederidus ruficollis/Paederidus ruficollis_45.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 2.667555e-06), ('Philonthus nitidicollis', 3.921029e-06), ('Paederidus ruficollis', 0.99998903)]"
49,images_species/Paederidus ruficollis/Paederidus ruficollis_46.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus punctus', 2.8659838e-07), ('Paederus riparius', 1.2298434e-06), ('Paederidus ruficollis', 0.99999785)]"
50,images_species/Paederidus ruficollis/Paederidus ruficollis_47.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Tetartopeus quadratus', 2.7564884e-05), ('Paederus riparius', 0.00042943706), ('Paederidus ruficollis', 0.99946433)]"
51,images_species/Paederidus ruficollis/Paederidus ruficollis_48.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 1.110932e-05), ('Philonthus nitidicollis', 4.260725e-05), ('Paederidus ruficollis', 0.9999429)]"
52,images_species/Paederidus ruficollis/Paederidus ruficollis_49.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 2.0906207e-05), ('Philonthus corruscus', 0.0002898483), ('Paederidus ruficollis', 0.9996774)]"
53,images_species/Paederidus ruficollis/Paederidus ruficollis_50.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 2.1470862e-06), ('Gauropterus fulgidus', 1.7170343e-05), ('Paederidus ruficollis', 0.9999794)]"
54,images_species/Paederidus ruficollis/Paederidus ruficollis_51.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 1.1879849e-07), ('Philonthus nitidus', 6.9037003e-07), ('Paederidus ruficollis', 0.9999989)]"
55,images_species/Paederidus ruficollis/Paederidus ruficollis_52.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 8.1355233e-07), ('Quedius puncticollis', 3.0551614e-06), ('Paederidus ruficollis', 0.99999416)]"
56,images_species/Paederidus ruficollis/Paederidus ruficollis_53.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 2.040026e-06), ('Philonthus nitidus', 4.354405e-06), ('Paederidus ruficollis', 0.99998915)]"
57,images_species/Paederidus ruficollis/Paederidus ruficollis_54.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidicollis', 4.702428e-06), ('Paederus fuscipes', 1.1948361e-05), ('Paederidus ruficollis', 0.9999807)]"
58,images_species/Paederidus ruficollis/Paederidus ruficollis_55.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 8.07517e-05), ('Philonthus corruscus', 0.00012921746), ('Paederidus ruficollis', 0.9997787)]"
59,images_species/Paederidus ruficollis/Paederidus ruficollis_56.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 2.3877267e-06), ('Philonthus nitidicollis', 4.134612e-05), ('Paederidus ruficollis', 0.99995387)]"
60,images_species/Paederidus ruficollis/Paederidus ruficollis_57.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 1.4338837e-05), ('Gauropterus fulgidus', 3.9428476e-05), ('Paederidus ruficollis', 0.9998926)]"
61,images_species/Paederidus ruficollis/Paederidus ruficollis_58.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 2.050387e-08), ('Philonthus punctus', 6.237487e-08), ('Paederidus ruficollis', 0.9999999)]"
62,images_species/Paederidus ruficollis/Paederidus ruficollis_59.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 3.5278376e-06), ('Philonthus nitidus', 4.500956e-06), ('Paederidus ruficollis', 0.99998987)]"
63,images_species/Paederidus ruficollis/Paederidus ruficollis_60.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidicollis', 4.9516245e-07), ('Philonthus corruscus', 6.351918e-06), ('Paederidus ruficollis', 0.99999166)]"
64,images_species/Paederidus ruficollis/Paederidus ruficollis_61.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 0.00024309225), ('Philonthus nitidus', 0.0006919251), ('Paederidus ruficollis', 0.9988702)]"
65,images_species/Paederidus ruficollis/Paederidus ruficollis_62.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 2.4197109e-06), ('Gauropterus fulgidus', 1.9668347e-05), ('Paederidus ruficollis', 0.9999764)]"
66,images_species/Paederidus ruficollis/Paederidus ruficollis_63.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 3.2730202e-07), ('Gauropterus fulgidus', 1.0639086e-06), ('Paederidus ruficollis', 0.9999982)]"
67,images_species/Paederidus ruficollis/Paederidus ruficollis_64.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus littoralis', 1.4111343e-05), ('Philonthus nitidicollis', 2.6267895e-05), ('Paederidus ruficollis', 0.9999474)]"
68,images_species/Paederidus ruficollis/Paederidus ruficollis_65.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 1.2366845e-05), ('Gauropterus fulgidus', 2.0323803e-05), ('Paederidus ruficollis', 0.99995124)]"
69,images_species/Paederidus ruficollis/Paederidus ruficollis_66.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 6.224842e-05), ('Philonthus nitidus', 8.884826e-05), ('Paederidus ruficollis', 0.99978286)]"
70,images_species/Paederidus ruficollis/Paederidus ruficollis_67.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus corruscus', 6.820005e-08), ('Philonthus binotatus', 2.5358685e-07), ('Paederidus ruficollis', 0.99999964)]"
71,images_species/Paederidus ruficollis/Paederidus ruficollis_68.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 0.00012687886), ('Philonthus nitidus', 0.00013802249), ('Paederidus ruficollis', 0.9996081)]"
72,images_species/Paederidus ruficollis/Paederidus ruficollis_69.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Gauropterus fulgidus', 0.00010243119), ('Philonthus corruscus', 0.00059755536), ('Paederidus ruficollis', 0.9992785)]"
73,images_species/Paederidus ruficollis/Paederidus ruficollis_70.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus binotatus', 3.1433835e-06), ('Paederus fuscipes', 1.5164944e-05), ('Paederidus ruficollis', 0.9999715)]"
74,images_species/Paederidus ruficollis/Paederidus ruficollis_71.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Philonthus nitidus', 4.436218e-08), ('Paederus fuscipes', 6.7121323e-07), ('Paederidus ruficollis', 0.99999917)]"
75,images_species/Paederidus ruficollis/Paederidus ruficollis_72.jpg,Paederidus ruficollis,Paederidus ruficollis,"[('Paederus fuscipes', 4.4776183e-07), ('Philonthus nitidus', 1.4488913e-06), ('Paederidus ruficollis', 0.999998)]"
76,images_species/Philonthus splendens/Philonthus splendens_17.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 8.779276e-11), ('Creophilus maxillosus', 7.605779e-10), ('Philonthus splendens', 1.0)]"
77,images_species/Philonthus splendens/Philonthus splendens_18.jpg,Philonthus splendens,Philonthus splendens,"[('Velleius dilatatus', 2.4578736e-07), ('Creophilus maxillosus', 1.631743e-05), ('Philonthus splendens', 0.99998343)]"
78,images_species/Philonthus splendens/Philonthus splendens_19.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 1.8346762e-09), ('Creophilus maxillosus', 7.964333e-09), ('Philonthus splendens', 1.0)]"
79,images_species/Philonthus splendens/Philonthus splendens_20.jpg,Philonthus splendens,Philonthus splendens,"[('Tasgius ater', 6.5406436e-09), ('Creophilus maxillosus', 5.8523838e-08), ('Philonthus splendens', 0.9999999)]"
80,images_species/Philonthus splendens/Philonthus splendens_21.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 2.3915536e-07), ('Creophilus maxillosus', 1.2905012e-06), ('Philonthus splendens', 0.99999845)]"
81,images_species/Philonthus splendens/Philonthus splendens_22.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 3.783786e-07), ('Creophilus maxillosus', 3.2794896e-06), ('Philonthus splendens', 0.9999963)]"
82,images_species/Philonthus splendens/Philonthus splendens_23.jpg,Philonthus splendens,Philonthus splendens,"[('Velleius dilatatus', 5.397339e-05), ('Creophilus maxillosus', 7.261833e-05), ('Philonthus splendens', 0.9998696)]"
83,images_species/Philonthus splendens/Philonthus splendens_24.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 1.912119e-08), ('Philonthus intermedius', 6.852997e-08), ('Philonthus splendens', 0.9999999)]"
84,images_species/Philonthus splendens/Philonthus splendens_25.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 6.907066e-07), ('Philonthus succicola', 7.2517505e-06), ('Philonthus splendens', 0.9999914)]"
85,images_species/Philonthus splendens/Philonthus splendens_26.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 7.260744e-08), ('Creophilus maxillosus', 2.511833e-07), ('Philonthus splendens', 0.99999964)]"
86,images_species/Philonthus splendens/Philonthus splendens_27.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 4.570688e-06), ('Creophilus maxillosus', 1.9594656e-05), ('Philonthus splendens', 0.99997544)]"
87,images_species/Philonthus splendens/Philonthus splendens_28.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 1.8723724e-05), ('Velleius dilatatus', 3.9367183e-05), ('Philonthus splendens', 0.9999124)]"
88,images_species/Philonthus splendens/Philonthus splendens_29.jpg,Philonthus splendens,Philonthus splendens,"[('Velleius dilatatus', 4.430801e-06), ('Philonthus intermedius', 3.6578276e-05), ('Philonthus splendens', 0.99995506)]"
89,images_species/Philonthus splendens/Philonthus splendens_30.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 0.001862962), ('Philonthus intermedius', 0.026192086), ('Philonthus splendens', 0.9710779)]"
90,images_species/Philonthus splendens/Philonthus splendens_31.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 1.6761078e-05), ('Creophilus maxillosus', 0.001532243), ('Philonthus splendens', 0.9984498)]"
91,images_species/Philonthus splendens/Philonthus splendens_32.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 5.0450893e-08), ('Philonthus intermedius', 1.2813783e-07), ('Philonthus splendens', 0.99999976)]"
92,images_species/Philonthus splendens/Philonthus splendens_33.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 9.983044e-07), ('Creophilus maxillosus', 4.9770615e-06), ('Philonthus splendens', 0.9999939)]"
93,images_species/Philonthus splendens/Philonthus splendens_34.jpg,Philonthus splendens,Philonthus splendens,"[('Velleius dilatatus', 0.016351286), ('Ocypus fuscatus', 0.021754146), ('Philonthus splendens', 0.950554)]"
94,images_species/Philonthus splendens/Philonthus splendens_35.jpg,Philonthus splendens,Philonthus splendens,"[('Velleius dilatatus', 5.738521e-08), ('Creophilus maxillosus', 7.842132e-08), ('Philonthus splendens', 0.9999999)]"
95,images_species/Philonthus splendens/Philonthus splendens_36.jpg,Philonthus splendens,Philonthus splendens,"[('Ocypus fuscatus', 0.0017553605), ('Velleius dilatatus', 0.11049878), ('Philonthus splendens', 0.8836493)]"
96,images_species/Philonthus splendens/Philonthus splendens_37.jpg,Philonthus splendens,Philonthus splendens,"[('Velleius dilatatus', 1.0959286e-08), ('Philonthus intermedius', 1.1067214e-08), ('Philonthus splendens', 1.0)]"
97,images_species/Philonthus splendens/Philonthus splendens_38.jpg,Philonthus splendens,Philonthus splendens,"[('Velleius dilatatus', 6.146833e-05), ('Creophilus maxillosus', 6.291916e-05), ('Philonthus splendens', 0.99986124)]"
98,images_species/Philonthus splendens/Philonthus splendens_39.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus nitidus', 0.0017894268), ('Ocypus picipennis', 0.0031559682), ('Philonthus splendens', 0.9947184)]"
99,images_species/Philonthus splendens/Philonthus splendens_40.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 2.8818142e-06), ('Philonthus intermedius', 1.16138435e-05), ('Philonthus splendens', 0.9999838)]"
100,images_species/Philonthus splendens/Philonthus splendens_41.jpg,Philonthus splendens,Philonthus splendens,"[('Velleius dilatatus', 0.004211197), ('Philonthus succicola', 0.010858268), ('Philonthus splendens', 0.9818117)]"
101,images_species/Philonthus splendens/Philonthus splendens_42.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 3.3889606e-07), ('Creophilus maxillosus', 4.5884568e-07), ('Philonthus splendens', 0.99999917)]"
102,images_species/Philonthus splendens/Philonthus splendens_43.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 0.0022890626), ('Creophilus maxillosus', 0.015061636), ('Philonthus splendens', 0.9790565)]"
103,images_species/Philonthus splendens/Philonthus splendens_44.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 3.1853244e-06), ('Philonthus intermedius', 1.21712765e-05), ('Philonthus splendens', 0.999984)]"
104,images_species/Philonthus splendens/Philonthus splendens_45.jpg,Philonthus splendens,Philonthus splendens,"[('Velleius dilatatus', 1.9304378e-05), ('Creophilus maxillosus', 0.00013683144), ('Philonthus splendens', 0.9998418)]"
105,images_species/Philonthus splendens/Philonthus splendens_46.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus nitidus', 9.1801087e-07), ('Philonthus intermedius', 1.2231254e-05), ('Philonthus splendens', 0.9999863)]"
106,images_species/Philonthus splendens/Philonthus splendens_47.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 2.1482307e-05), ('Ocypus fuscatus', 4.932426e-05), ('Philonthus splendens', 0.99991095)]"
107,images_species/Philonthus splendens/Philonthus splendens_48.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 0.00015373192), ('Creophilus maxillosus', 0.005838496), ('Philonthus splendens', 0.9939074)]"
108,images_species/Philonthus splendens/Philonthus splendens_49.jpg,Philonthus splendens,Philonthus splendens,"[('Philonthus intermedius', 4.9147446e-05), ('Velleius dilatatus', 5.4178632e-05), ('Philonthus splendens', 0.99988663)]"
109,images_species/Philonthus splendens/Philonthus splendens_50.jpg,Philonthus splendens,Philonthus splendens,"[('Ocypus fuscatus', 1.2287566e-05), ('Velleius dilatatus', 0.00015818444), ('Philonthus splendens', 0.9997962)]"
110,images_species/Philonthus splendens/Philonthus splendens_51.jpg,Philonthus splendens,Philonthus splendens,"[('Creophilus maxillosus', 7.929171e-05), ('Ocypus fuscatus', 0.0003015672), ('Philonthus splendens', 0.9995844)]"
111,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_14.jpg,Pseudomedon obscurellus,Pseudomedon obsoletus,"[('Medon apicalis', 0.15930948), ('Pseudomedon obscurellus', 0.3696265), ('Pseudomedon obsoletus', 0.46894357)]"
112,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_15.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Rugilus erichsoni', 2.3100468e-07), ('Pseudomedon obsoletus', 0.029397815), ('Pseudomedon obscurellus', 0.97060186)]"
113,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_16.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Medon ripicola', 0.0013464104), ('Medon apicalis', 0.01599635), ('Pseudomedon obscurellus', 0.9808419)]"
114,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_17.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Rugilus erichsoni', 0.002015953), ('Pseudomedon obsoletus', 0.1268286), ('Pseudomedon obscurellus', 0.8700371)]"
115,images_species/Pseudomedon obscurellus/Pseudomedon obscurellus_18.jpg,Pseudomedon obscurellus,Pseudomedon obscurellus,"[('Medon apicalis', 6.218681e-06), ('Pseudomedon obsoletus', 0.04017239), ('Pseudomedon obscurellus', 0.95981914)]"
